ID,EN
4212,Somalia
4215,sorghum
1515,sound insulation
3856,sound reproduction equipment
4221,source of aid
4220,source of information
4222,source of law
321,South Africa
1624,South America
2848,South Asia
5446,South Asian Association for Regional Cooperation
3398,South East (England)
2858,South-East Asia
7820,South-east Slovenia
7896,Southern Aegean
342,Southern Africa
8403,Southern African Customs Union
8399,Southern African Development Community
7899,Southern Alföld
7840,Southern Bohemia
c_4b33c289,Southern Croatian Littoral
7860,Southern Estonia
912,Southern Europe
6251,Southern Finland
7844,Southern Moravia
7904,Southern Transdanubia
1248,South Holland
4206,South Jutland (county)
235,South Korea
224,South-South cooperation
451486,South Sudan
6239,South Sweden
3399,South West (England)
c_ee45cd99,sovereign wealth fund
4210,soya bean
2951,soya bean oil
3431,space-based weapons
5216,space navigation
4185,space policy
3999,space property right
5238,space research
6382,space science
3095,space station
5239,space technology
3092,space transport
3093,space vehicle
863,Spain
2378,spare part
4722,sparkling wine
2598,Speaker of Parliament
3798,special chemicals
587,special drawing rights
682,special education
2837,specialisation agreement
4240,specialisation of trade
22,specialised committee
6273,special leave
440265,special legislative procedure
6823,special metal
3694,special polymer
5817,special procedure
872,special-status institution
3832,special steels
3264,special tax
3183,specification of tariff heading
5301,spectrometry
5153,speculative capital
452,speech
3143,speed control
7943,speed reading
601,spirits
7827,Spodnjeposavska
5771,sponsorship
4244,Sporades
4245,sport
3338,sport fishing
5723,sporting event
5766,sports body
2745,sports equipment
853,sports facilities
1790,spot market
5924,spreadsheet
4246,Sri Lanka
4247,Stabex
8285,stabilisation and association agreement
6212,stability pact
6340,stability programme
2342,staff
2267,staff assessment
4273,staff regulations
c_871b5612,staff regulations (EU)
3702,staggering of holidays
3147,stagnant water
4401,stamp duty
2077,standard
5731,standard agreement health care
2076,standardisation
4372,standardised accounting system
2062,standard of living
21,standing committee
6057,standing committee (EU)
8310,Stara Zagora region
1654,starch
3508,START agreement
6755,start-up
883,State
889,State aid
c_959c23de,state-building
938,State farm
5894,State health service
2096,stateless person
1981,State monopoly
886,state of emergency
4446,state-owned land
5884,State secret
4,State trading
4156,stationing of forces
1895,statistical method
4256,statistics
4269,status of Berlin
4270,status of Jerusalem
6893,status of the person elected
7217,Statute for Members of the Parliament
2587,statutory power
5065,steel
7955,stem cell
6537,stepfamily
4278,sterilisation
1576,sterilised milk
4725,still wine
5911,stimulant
4280,stock
3233,stock exchange
248,stock-exchange listing
2150,stock-exchange transaction
6237,Stockholm
4292,stockpiling of weapons
6822,stone
1117,stone fruit
4291,storage
5140,storage capacity
276,storage cost
4294,storage of food
3734,storage of hydrocarbons
3133,storage of waste
2624,storage premium
4297,Storstrøm (county)
422,strait
3448,strategic defence
3421,strategic nuclear weapon
6701,strategic reserves
5798,stratospheric pollutant
2540,stratospheric pollution
6738,street children
1186,strike
4721,strip
6061,structural adjustment
5580,structural expenditure
1041,structural fluctuation
5138,Structural Funds
2518,structural policy
5981,structural unemployment
897,student
1950,student mobility
7388,student residence
6199,Styria
4232,subcontracting
5901,submarine
4229,sub-proletariat
5424,sub-Saharan Africa
998,subsidiary
4132,subsidiary budget
1695,subsidised housing
647,subsistence economy
615,subsistence farming
4086,subsistence level income
1694,substandard housing
6044,substitute fuel
2751,substitute product
4803,subtropical zone
4804,suburban area
4538,suburban transport
8456,succession of states
8509,Suceava
4638,suckler cow
3793,sucrose
4217,Sudan
8496,Sud-Est (Romania)
8495,Sud — Muntenia (Romania)
8497,Sud-Vest Oltenia (Romania)
5103,Suez Canal
4314,sugar
4858,sugar beet
5106,sugar cane
1394,sugar industry
251,sugar levy
2733,sugar product
2887,sugar refining
4323,suicide
4325,Sulawesi
4218,sulphur
4326,Sumatra
78,summarising
2964,summary procedure
1241,summertime
3637,summit meeting
3548,Sunday working
4472,sunflower
2952,sunflower seed oil
3691,superconducting alloy
1732,supermarket
481,supervisor
1448,supervisory body
2579,supervisory power
870,supplementary aid for products
5061,supplementary budget
1007,supplementary financing
3664,supplementary income
3362,supplementary pension
4073,supplementary trade mechanism
1078,supplier
1796,supplies contract
2292,supply
2128,supply and demand
4885,supply balance sheet
1851,support mechanism
2483,support policy
2662,support price
3269,support tariff
4334,supranationality
4510,surface transport
610,surface water
5487,surgeon
5970,surgery
4342,Surinam
3315,surname
4285,surplus stock
3311,surrogate mother
5144,surveillance
6268,surveillance concerning imports
2601,survivor's benefit
4348,suspension of aid
4350,suspension of customs duties
5374,suspension of payments
4349,suspension of sentence
6308,sustainable agriculture
5585,sustainable development
c_8702d5f7,sustainable fisheries
6324,sustainable forest management
6850,sustainable mobility
294,swap arrangement
4351,Swaziland
4320,Sweden
683,sweetener
2560,swine
4324,Switzerland
8283,Syddanmark (region)
6885,symbol of State
2846,synthetic protein
5241,synthetic rubber
4354,Syria
4170,syrup
4355,Sysmin
5684,systems interconnection
4826,TAB
4718,table wine
2603,tactical nuclear weapon
4375,Taiwan
5925,Tajikistan
2129,takeover bid
4830,tanker
3838,tantalum
4376,Tanzania
2676,target price
8322,Targovishte region
6155,Taric
4836,tariff agreement
810,tariff barrier
2387,tariff ceiling
932,tariff exemption
2050,tariff negotiations
2069,tariff nomenclature
2519,tariff policy
4385,tariff preference
161,tariff quota
2957,tariff reduction
4805,tariff zone
7875,Taurag? county
1310,tax
3685,taxable income
57,tax authorities
924,tax avoidance
6029,tax collection
3261,tax convention
6736,tax debt write-off
1095,tax evasion
935,tax exemption
5647,tax-free allowance
1234,tax harmonisation
5927,taxi
4279,tax incentive
3262,tax inspection
561,tax law
3951,tax offence
1325,tax on capital
1321,tax on consumption
1330,tax on employment income
1326,tax on income
1328,tax on investment income
2977,tax on oils and fats
1327,tax on profits of self-employment
170,taxpayer
7351,tax rebate
6343,tax reform
365,tax relief
5566,tax return
1021,tax system
4454,tea
777,teacher
1071,teacher training
778,teaching
2794,teaching curriculum
3278,teaching materials
3683,teaching method
6763,teaching quality
3279,teaching software
4550,team work
811,technical barrier
3693,technical ceramics
6060,technical committee (EU)
225,technical cooperation
801,technical education
3587,technical profession
3641,technical regulations
3649,technical rule
3645,technical specification
5235,technical standard
5383,technological change
1347,technological independence
3640,technological process
4415,technology
923,technology assessment
3627,technology park
4496,technology transfer
4424,telecommunications
3860,telecommunications equipment
1385,telecommunications industry
6774,telecommunications policy
4429,telegraph
4430,telematics
6929,telemedicine
8527,Teleorman
4431,telephone
5195,telephone charges
5180,Teletex
4432,television
2185,television equipment
3552,teleworking
4433,telex
7876,Telšiai county
6329,temperate forest
4807,temperate zone
97,temporary admission
3527,temporary employment
5207,temporary employment agency
5982,temporary layoff
982,tenant farming
4219,tendering
3475,termination of a contract
3522,termination of employment
4441,terminology
80,terms for aid
4440,terms of trade
319,terrace cropping
6405,terrestrial ecosystem
6930,territorial dispute
7353,territorial enclave
44,territorial jurisdiction
581,territorial law
611,territorial waters
5931,territories of the former Yugoslavia
4452,terrorism
4021,tertiary sector
867,testing
3309,test tube fertilisation
990,textile fibre
1418,textile industry
1726,textile machine
2417,textile plant
2783,textile product
2963,texture agent
4453,Thailand
5873,the EU's international role
4742,theft
3297,theology
3205,theory of marketing
4525,therapeutic abortion
4455,therapeutics
3188,thermal discharge
757,thermal energy
5615,thermal equipment
1516,thermal insulation
2541,thermal pollution
c_25e0bb6d,thermal water
4108,thermodynamics
4138,thesaurus
4456,thesis
4458,Thessaly
c_4254375b,think tank
3805,thin sheet
2300,third country
4053,third Lomé Convention
3673,third-party insurance
5943,third stage of EMU
3993,threat to national security
2661,threshold price
5932,Thuringia
5831,Tibetan question
4464,ticket
752,tidal energy
64,tied sales outlet
3937,time-sharing
5474,timetable for EMU
8520,Timis
4460,Timor
879,tin
3826,tinplate and cutlery industry
4462,titanium
4373,tobacco
1395,tobacco industry
4465,Togo
2755,toilet article
6281,Tokelau
2047,Tokyo Round
2301,toll
4466,Tonga
3841,tool industry
4467,torture
5257,total catch
4470,tourism
3705,tourism policy
5909,tourism statistics
3339,tourist exchange
6768,tourist guide
3343,tourist infrastructure
3608,tourist profession
3081,tourist region
4709,town
5433,town and country planning
3245,town-country relationship
4619,town planning
4167,town-planning profession
3124,town-planning regulations
2391,town-planning scheme
6849,town traffic
4474,toxicology
3135,toxic substance
1391,toy industry
1705,toy library
6307,traceability
2133,trace element
4476,tractor
5782,tradeable emission permit
1567,trade agreement
5403,trade agreement (EU)
4633,trade balance
621,trade by country
620,trade by group of countries
622,trade by product
207,trade cooperation
293,trade credit
6173,trade dispute
3207,trade event
4477,Trade Expansion Act
1423,trade information
5512,trade in organs
1477,trade intermediary
1641,trade licence
1821,trademark
3665,trademark law
2449,trade policy
2804,trade promotion
3123,trade regulations
3185,trade relations
3584,trade restriction
6371,trade statistics
3575,trade union
5522,trade union confederation
3571,trade union election
3565,trade union freedom
3564,trade union rights
4748,trade volume
63,trading account
5666,trading hours
1815,trading margin
614,trading operation
4749,trading volume
2310,traditional fishing
3639,traditional technology
3107,traffic control
5933,trafficking in human beings
7944,traffic offence
3131,traffic regulations
4162,traffic signs
3534,traineeship
104,training leave
5934,tranquiliser
c_39046afb,transatlantic relations
5864,trans-European network
4492,transfer of businesses
5204,transfer of competence
4312,transfer of farms
4494,transfer of pension rights
4495,transfer of population
3961,transfer of prisoners
4503,transfer of property
3236,transfer pricing
2542,transfrontier pollution
4540,transfrontier transport
6295,transgenic animal
6296,transgenic plant
3614,transit
4405,transit charge
c_6496f5ea,transitional justice
2324,transitional period (EU)
6108,transition economy
4478,translation
6072,Translation Centre for the Bodies of the European Union
4501,transliteration
3017,transmission network
3005,transnational corporation
5937,transparency in decision-making
730,transport accident
4379,transportation tariff
4318,transport authorisation
5152,transport capacity
818,transport company
3115,transport document
648,transport economics
1433,transport infrastructure
3706,transport insurance
555,transport law
1645,transport licence
1655,transport lines
3109,transport market
3428,transport network
4152,transport of animals
3681,transport of dangerous goods
5938,transport of patients
2400,transport planning
2494,transport policy
3101,transport price
3108,transport quota
3160,transport regulations
4033,transport safety
2350,transport staff
5908,transport statistics
4536,transport under customs control
4622,transport user
c_70c441cc,transposition deficit
5939,trauma
4767,travel
3118,travel agency
5956,traveller
5117,treasurer
4569,Treasury
5021,treasury bill
6142,Treaty of Amsterdam
8553,Treaty of Lisbon
6726,Treaty of Nice
4068,Treaty on European Union
c_777eba81,"Treaty on Stability, Coordination and Governance"
443137,Treaty on the Functioning of the EU
2404,tree
7835,Tren?ín region
2001,trends of opinion
4568,Trentino-Alto Adige
2673,trigger price
6145,TRIMs
4570,Trinidad and Tobago
5527,tripartite conference
6146,TRIPS
4571,triticale
7834,Trnava region
5942,Troika (EU)
329,tropical agriculture
1762,tropical disease
5316,tropical forest
1120,tropical fruit
2418,tropical plant
5467,tropical wood
4808,tropical zone
4574,trust
822,trust company
4575,tube
8532,Tulcea
4577,tungsten
4578,Tunisia
6912,tunnel
4579,turbine
4580,Turkey
5944,Turkmenistan
1298,Turks and Caicos Islands
4624,turnkey factory
2268,turnout of voters
5964,turnover
4468,Tuscany
4583,Tuvalu
5323,twinning
4950,two-party system
4653,two-wheeled vehicle
813,type of business
962,type of tenure
6200,Tyrol
5220,Tyrrhenian Sea
c_7f2d2214,UCITS fund
2203,Uganda
5946,Ukraine
5947,Ulster-Donegal
3696,ultra-fine particle
2139,Umbria
4592,Umm al Qaywayn
8393,UNAIDS
4593,unanimity
6409,unauthorised dumping
4594,UN Centre for Regional Development
17,UN Commission
91,UN Conference
6083,UN Conference on Environment and Development
6016,UN Conference on Trade and Development
201,UN convention
4447,uncultivated land
4223,underdevelopment
661,underground economy
c_9055e9e1,underground ecosystem
3089,underground railway
5912,underground storage of waste
4537,underground transport
4230,undernourishment
4231,underpopulation
2719,underproduction
3687,underwater mineral resources
2431,UN Development Programme
4201,undisclosed partnership
5986,unemployed person
5974,unemployment
5983,unemployment due to technical progress
3332,unemployment insurance
2432,UN Environment Programme
4595,Unesco
6236,unfair dismissal
5492,unfair terms of contract
434056,UN Framework Convention on Climate Change
2885,UN General Assembly
5250,UN-Habitat
3710,UNHCR
8385,UN High Commissioner for Human Rights
1976,unicameral system
1022,Unicef
3502,unification of Germany
2145,UN Industrial Development Organisation
3982,uninominal voting system
8381,UN Institute for Disarmament Research
4611,UN Institute for Training and Research
6612,unintentional crime
3473,UN international covenant
7933,UN International Drug Control Programme
8382,UN International Research and Training Institute for the Advancement of Women
8383,UN Interregional Crime and Justice Research Institute
447503,Union delegation
6373,Union for the Mediterranean
c_ce38fff4,Union of South American Nations
3363,union representative
4499,Union transit
4610,Unisist
5626,unitarian State
726,United Arab Emirates
727,United Arab Emirates countries
3774,United Kingdom
3778,United Kingdom OCT
5394,United Nations Charter
888,United States
3268,unit price
6564,universal health coverage
1967,Universalism
4616,Universal Postal Union
7136,universal service
4322,universal suffrage
4151,university
4870,university library
3672,university research
804,unlawful agreement
5345,unmarried person
2179,UNO
107,unpaid leave
3525,unpaid work
1045,UN Population Fund
4365,UN programmes and funds
8386,UN regional commission
8380,UN research and training institutes
1507,UN Research Institute for Social Development
3490,UN resolution
4614,UNRWA
4002,UN Secretariat
8387,UN Secretary-General
123,UN Security Council
1783,unskilled worker
7947,unsolicited electronic advertising
1455,UN specialised agency
6058,UN Standing Committee
8384,UN subsidiary body
23,UN technical commission
124,UN Trusteeship Council
3532,updating of skills
6195,Upper Austria
6003,upper class
425,Upper House
1235,Upper Normandy
6242,Upper Norrland (Sweden)
8002,Uppsala county
4617,uranium
4809,urban area
515,urban centre
6035,urban community
3376,urban construction
662,urban economy
1223,urban habitat
3377,urban infrastructure
4618,urbanisation
2559,urban population
2691,urban problem
3281,urban renewal
4740,urban road
7392,urban sociology
4541,urban transport
4621,Uruguay
5750,Uruguay Round
3198,used goods
1269,used oil
4627,use of aid
5609,use of languages
4001,use of outer space
4628,use of water
4620,USSR
7850,Ustí
4625,usufruct
3406,US Virgin Islands
7877,Utena county
4327,utilised agricultural area
4632,Utrecht
6250,Uusimaa
5770,Uzbekistan
4159,vacant seat
4636,vaccination
4635,vaccine
1398,vacuum industry
8538,Vâlcea
1675,validation of expenditure
6248,Väli-Suomi
4640,Valle d'Aosta
4643,value of trade
4647,vanadium
6743,vandalism
4648,Vanuatu
7980,Varmia-Mazuria province
7990,Värmland county
8323,Varna region
8510,Vaslui
8007,Västerbotten county
7988,Västernorrland county
8006,Västmanland county
8001,Västra Götaland county
4585,VAT
4392,VAT rate
5868,VAT resource
4686,veal
1602,vegetable
4861,vegetable butter
241,vegetable fats
1553,vegetable juice
1270,vegetable oil
2731,vegetable product
2849,vegetable protein
4651,vehicle
3111,vehicle documents
2233,vehicle fleet
4657,vehicle on rails
848,vehicle parts
3110,vehicle registration
3097,vehicle rental
4409,vehicle tax
4659,Vejle (county)
8316,Veliko Tarnovo region
4660,Veneto
4662,Venezuela
5157,venture capital
806,vertical agreement
3238,very short-term financing
4827,vessel
8494,Vest (Romania)
3595,veterinarian
5734,veterinary drug
1445,veterinary inspection
1598,veterinary legislation
2785,veterinary medicinal product
1856,veterinary medicine
5114,veto
4693,Viborg (county)
4177,vice-president of an institution
5134,Vice-President of the EP
4695,victim
3868,video cassette
5190,video communications
3867,video disc
5208,video display unit work
7398,video library
3018,videophone conference
6777,video surveillance
3022,Videotex
8326,Vidin region
7865,Vidzeme
6202,Vienna
4707,Vietnam
7878,Vilnius county
4708,vineyard
4726,vinification
4728,violence
6556,violence at school
443345,virtual community
6067,virtual library
6261,virtual reality
5796,visa policy
5655,Visegrad countries
7138,vision of Europe
4096,visual arts
4733,vitamin
4734,viticulture
795,vocational education
2195,vocational guidance
2904,vocational retraining
1074,vocational training
5955,Vojvodina
856,volcanic eruption
4770,volcanology
3445,voluntary military service
3331,voluntary organisation
4242,voluntary restraint
2452,voluntary restraint agreement
3330,voluntary work
6201,Vorarlberg
4750,vote
3059,vote by delegation
4753,vote on a text as a whole
4321,votes cast
3041,voting age
450,voting discipline
1471,voting intentions
1953,voting method
8533,Vrancea
8327,Vratza region
7851,Vyso?ina
4607,WAEMU countries
279,wage cost
1026,wage determination
3854,wage earner
1349,wage indexing
3849,wages for housework
2290,Wales
4772,Wallis and Futuna
3084,Walloon region (Belgium)
1210,war
306,war crime
498,war damage
643,war economy
1212,war of independence
4483,Warsaw Pact countries
2183,Warsaw Pact Organisation
3429,warships
4697,war victim
5495,Wassenaar arrangement
1135,wastage
343,waste
718,waste disposal
5672,waste incineration
1158,waste management
2947,waste recycling
612,wastewater
597,water
1741,water analysis
141,water consumption
260,watercourse
3144,water management
1534,water management in agriculture
c_98d1408a,water policy
2523,water pollutant
2530,water pollution
6398,water protection
4853,water requirements
3535,water resources
476,water supply
4485,water treatment
5210,waterway transport
5320,waveband
743,wave energy
90,WCL
3721,wealth
1322,wealth tax
3420,weapon of mass destruction
6919,weapons' destruction
6772,web surfer
3354,weekly rest period
2433,weight and size
4082,weights and measures
1004,welfare
887,Welfare State
351,West Africa
3722,West African Economic and Monetary Union
5126,West Bank question
4690,Western Balkans
7857,Western Estonia
913,Western Europe
4597,Western European Union
7881,Western Finland
7890,Western Greece
7893,Western Macedonia
7970,Western Pomerania province
3799,Western Sahara
4459,Western Thrace
7905,Western Transdanubia
1906,West Midlands
6246,West Sweden
4678,West Zealand (county)
4590,WEU countries
6015,WFC
6403,whale
4994,wheat
c_2f00dd5a,whistleblowing
732,white-collar worker
4315,white sugar
4715,white wine
1572,whole milk
2653,wholesale price
4670,wholesale selling
6,wholesale trade
3217,wholesale trading centre
2341,widowed person
3150,wildlife
5722,wild mammal
748,wind energy
1293,Windward Islands
4713,wine
4717,wine of superior quality
996,wire
5574,withdrawal from an agreement
c_8a6f744c,withdrawal from the EU
3618,withdrawal from the market
418,withdrawal of candidacy
2659,withdrawal price
8455,witness protection
8444,wolf
5280,woman
2980,woman farmer
3444,women's military service
2003,women's movement
585,women's rights
4336,wooded area
988,wood fibre
5014,wood for construction
1386,wood industry
2754,wood product
2994,wood production
3471,wood residue
1564,wool
4487,word processing
4543,work
166,work contract
4557,worker (EU)
6348,worker adaptability
157,worker consultation
1424,worker information
2266,worker participation
2009,workers' movement
3374,workers' representation
5604,workers' stock ownership
1478,Workers International
4559,worker with disabilities
1057,working capital
6000,working class
82,working conditions
1926,working environment
6150,working life
6745,working poor
2550,working population
2551,working population engaged in agriculture
592,working time
c_2efea99f,work-life balance
2122,work of art
2330,work permit
1653,workplace
2728,work productivity
1257,work schedule
1798,works contract
6051,works council
896,work study
c_789ead37,world
c_2f64fd66,World Anti-Doping Agency
4812,World Bank
3202,world consumption
6129,World Customs Organisation
653,world economy
2791,World Food Programme
2144,World Health Organisation
7362,world history
2143,World Intellectual Property Organisation
2668,world market price
2142,World Meteorological Organisation
2188,world organisation
6163,World Organisation for Animal Health
2554,world population
2721,world production
4287,world stock
7203,World Tourism Organisation
5765,World Trade Organisation
7212,writing skills
2874,written question
3912,xenophobia
1285,yam
8331,Yambol region
200,Yaoundé Convention
1962,yearbook
4775,Yemen
4773,yoghourt
4777,Yorkshire and The Humber
2981,young farmer
1528,young person
1529,young worker
6728,youth detention centre
3529,youth employment
5297,youth exchange scheme
2004,youth movement
6215,youth policy
5978,youth unemployment
6555,youth violence
8328,Yugoiztochen (Bulgaria)
4778,Yugoslavia
8332,Yugozapaden (Bulgaria)
8304,Yuzhen tsentralen (Bulgaria)
4780,Zambia
7828,Zasavska
4781,Zeeland
7867,Zemgale
7854,Žilina region
4782,Zimbabwe
4783,zinc
7852,Zlín
6121,zoo
4810,zoology
6152,zoonosis
6322,zootechnics
